season,event_code,league,zone_id,zone_name,group_name,group_order,college_name,college_logo,team_name,rank,w_d_l,points,total_victory_point_diff,total_team_damage,total_robot_hp_remaining,metrics_json
2026,2026RMUL,RMUL,587,华北站,B组,1,华北科技学院,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525674748988-logo_blue_800x800.png,风暴,1,3/0/0,9,650,12286,3527,"{""全队总伤害血量"": 12286, ""全队机器人总剩余血量"": 3527, ""总净胜胜利点"": 650, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
2026,2026RMUL,RMUL,587,华北站,B组,2,宁夏理工学院,https://hz-rm-bbs-web-prod.oss-cn-hangzhou.aliyuncs.com/54bb8424c4df43058ad355288aa1842e1772613098564/校徽(1).png,聚变新星,2,2/0/1,6,647,11864,3678,"{""全队总伤害血量"": 11864, ""全队机器人总剩余血量"": 3678, ""总净胜胜利点"": 647, ""排名"": 2, ""积分"": 6, ""胜/平/负"": ""2/0/1""}"
2026,2026RMUL,RMUL,587,华北站,B组,3,山西机电职业技术学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/9dd6c2e6-2cdf-4136-b3a0-bb8d200a0633,筑梦,3,1/0/2,3,-188,8098,2294,"{""全队总伤害血量"": 8098, ""全队机器人总剩余血量"": 2294, ""总净胜胜利点"": -188, ""排名"": 3, ""积分"": 3, ""胜/平/负"": ""1/0/2""}"
2026,2026RMUL,RMUL,587,华北站,B组,4,呼伦贝尔学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/3dadcfe0-32b9-4308-a016-68e7e66ca14c,匠芯,4,0/0/3,0,-1109,3414,2188,"{""全队总伤害血量"": 3414, ""全队机器人总剩余血量"": 2188, ""总净胜胜利点"": -1109, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
2026,2026RMUL,RMUL,587,华北站,C组,1,北京航空航天大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/441cd21a-bd57-4ae9-ae6f-e75fe4b857fc,Transistor,1,3/0/0,9,1200,6507,5974,"{""全队总伤害血量"": 6507, ""全队机器人总剩余血量"": 5974, ""总净胜胜利点"": 1200, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
2026,2026RMUL,RMUL,587,华北站,C组,2,山西工商学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/ece12441-60a7-4eac-819e-9f316855f5b4,TB Power,2,1/1/1,4,20,3925,4278,"{""全队总伤害血量"": 3925, ""全队机器人总剩余血量"": 4278, ""总净胜胜利点"": 20, ""排名"": 2, ""积分"": 4, ""胜/平/负"": ""1/1/1""}"
2026,2026RMUL,RMUL,587,华北站,C组,3,内蒙古师范大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/c86a4616-903d-401f-91de-054138c4f385,猛码,3,1/1/1,4,-32,3292,5169,"{""全队总伤害血量"": 3292, ""全队机器人总剩余血量"": 5169, ""总净胜胜利点"": -32, ""排名"": 3, ""积分"": 4, ""胜/平/负"": ""1/1/1""}"
2026,2026RMUL,RMUL,587,华北站,C组,4,河北工业大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/41eef11b-8cc7-483e-88e0-900af812a330,山海机甲,4,0/0/3,0,-1188,2340,3077,"{""全队总伤害血量"": 2340, ""全队机器人总剩余血量"": 3077, ""总净胜胜利点"": -1188, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
2026,2026RMUL,RMUL,587,华北站,D组,1,北京工业大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/8e9cca8d-1cf4-4ff2-adb9-1dab9e3062ef,PIP,1,3/0/0,9,817,14647,4838,"{""全队总伤害血量"": 14647, ""全队机器人总剩余血量"": 4838, ""总净胜胜利点"": 817, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
2026,2026RMUL,RMUL,587,华北站,D组,2,内蒙古科技大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/4e59c288-b5e4-4ed5-a221-3be0377641e1,雷霆,2,2/0/1,6,614,9338,4708,"{""全队总伤害血量"": 9338, ""全队机器人总剩余血量"": 4708, ""总净胜胜利点"": 614, ""排名"": 2, ""积分"": 6, ""胜/平/负"": ""2/0/1""}"
2026,2026RMUL,RMUL,587,华北站,D组,3,苏州大学应用技术学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/366dfcdb-fa25-4b80-a582-de700f825908,苏鸾,3,1/0/2,3,-300,5080,2502,"{""全队总伤害血量"": 5080, ""全队机器人总剩余血量"": 2502, ""总净胜胜利点"": -300, ""排名"": 3, ""积分"": 3, ""胜/平/负"": ""1/0/2""}"
2026,2026RMUL,RMUL,587,华北站,D组,4,陆军兵种大学,https://rm-static.djicdn.com/games-backend/990151f8-6a99-467d-887d-2de705e35876,铁驭,4,0/0/3,0,-1131,3283,4467,"{""全队总伤害血量"": 3283, ""全队机器人总剩余血量"": 4467, ""总净胜胜利点"": -1131, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
2026,2026RMUL,RMUL,587,华北站,E组,1,太原科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525680043036-log_blue_800x800.png,NewMaker,1,3/0/0,9,1018,13067,4958,"{""全队总伤害血量"": 13067, ""全队机器人总剩余血量"": 4958, ""总净胜胜利点"": 1018, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
2026,2026RMUL,RMUL,587,华北站,E组,2,清华大学,https://hz-rm-bbs-web-prod.oss-cn-hangzhou.aliyuncs.com/c006e0d2b7114cdf8e2e87d26ee300bd1762257060513/清华校徽-800px.png,青云,2,2/0/1,6,356,10329,4046,"{""全队总伤害血量"": 10329, ""全队机器人总剩余血量"": 4046, ""总净胜胜利点"": 356, ""排名"": 2, ""积分"": 6, ""胜/平/负"": ""2/0/1""}"
2026,2026RMUL,RMUL,587,华北站,E组,3,郑州大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525673834819-logo_green_800x800.png,中州烛龙,3,1/0/2,3,-258,5526,3676,"{""全队总伤害血量"": 5526, ""全队机器人总剩余血量"": 3676, ""总净胜胜利点"": -258, ""排名"": 3, ""积分"": 3, ""胜/平/负"": ""1/0/2""}"
2026,2026RMUL,RMUL,587,华北站,E组,4,河北大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/cf3054f5-4c8c-4e9d-b898-0b3bf066d105,直隶机甲,4,0/0/3,0,-1116,4221,3008,"{""全队总伤害血量"": 4221, ""全队机器人总剩余血量"": 3008, ""总净胜胜利点"": -1116, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
2026,2026RMUL,RMUL,587,华北站,F组,1,新疆工程学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/8e541405-c875-48a9-b9fb-5d046c85e5bb,金胡杨,1,2/1/0,7,501,12234,4326,"{""全队总伤害血量"": 12234, ""全队机器人总剩余血量"": 4326, ""总净胜胜利点"": 501, ""排名"": 1, ""积分"": 7, ""胜/平/负"": ""2/1/0""}"
2026,2026RMUL,RMUL,587,华北站,F组,2,新疆大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/6b5097f0-d468-44ee-a036-684667bd95dc,小白杨,2,1/2/0,5,503,12494,4218,"{""全队总伤害血量"": 12494, ""全队机器人总剩余血量"": 4218, ""总净胜胜利点"": 503, ""排名"": 2, ""积分"": 5, ""胜/平/负"": ""1/2/0""}"
2026,2026RMUL,RMUL,587,华北站,F组,3,西安科技大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/b267968c-5fb5-4aa9-a08f-e9225a590872,秦风,3,1/1/1,4,-139,12364,3488,"{""全队总伤害血量"": 12364, ""全队机器人总剩余血量"": 3488, ""总净胜胜利点"": -139, ""排名"": 3, ""积分"": 4, ""胜/平/负"": ""1/1/1""}"
2026,2026RMUL,RMUL,587,华北站,F组,4,北京信息科技大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/532bbb76-84d6-44d8-807d-4047f77027f6,星辰,4,0/0/3,0,-865,6501,3808,"{""全队总伤害血量"": 6501, ""全队机器人总剩余血量"": 3808, ""总净胜胜利点"": -865, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
2026,2026RMUL,RMUL,587,华北站,G组,1,江西理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/098f6c3c-53ef-4728-a1dd-be02431cf1ce,乘风,1,2/1/0,7,934,15384,5870,"{""全队总伤害血量"": 15384, ""全队机器人总剩余血量"": 5870, ""总净胜胜利点"": 934, ""排名"": 1, ""积分"": 7, ""胜/平/负"": ""2/1/0""}"
2026,2026RMUL,RMUL,587,华北站,G组,2,中国民航大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/e0f9b5fa-1bbb-44a8-8801-7471082c9029,因特雷,2,2/0/1,6,171,7815,3249,"{""全队总伤害血量"": 7815, ""全队机器人总剩余血量"": 3249, ""总净胜胜利点"": 171, ""排名"": 2, ""积分"": 6, ""胜/平/负"": ""2/0/1""}"
2026,2026RMUL,RMUL,587,华北站,G组,3,天津工业大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/a70763c5-9c53-43c5-b38a-a5b62e2c0f5d,304,3,1/1/1,4,29,9014,4916,"{""全队总伤害血量"": 9014, ""全队机器人总剩余血量"": 4916, ""总净胜胜利点"": 29, ""排名"": 3, ""积分"": 4, ""胜/平/负"": ""1/1/1""}"
2026,2026RMUL,RMUL,587,华北站,G组,4,石河子大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/ebe75d50-6d97-4e54-858e-13a01abc7ec2,戈壁明珠,4,0/0/3,0,-1134,1287,3877,"{""全队总伤害血量"": 1287, ""全队机器人总剩余血量"": 3877, ""总净胜胜利点"": -1134, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
2026,2026RMUL,RMUL,587,华北站,H组,1,河北师范大学,https://hz-rm-bbs-web-prod.oss-cn-hangzhou.aliyuncs.com/f3a6428532d948efaf3d76873791c4081772527743888/校徽.png,金钢,1,3/0/0,9,768,15037,5032,"{""全队总伤害血量"": 15037, ""全队机器人总剩余血量"": 5032, ""总净胜胜利点"": 768, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
2026,2026RMUL,RMUL,587,华北站,H组,2,中北大学,https://rm-static.djicdn.com/games-backend/545f6aae-fcc7-4094-85e0-ea6f30596d73,606,2,2/0/1,6,446,9704,5064,"{""全队总伤害血量"": 9704, ""全队机器人总剩余血量"": 5064, ""总净胜胜利点"": 446, ""排名"": 2, ""积分"": 6, ""胜/平/负"": ""2/0/1""}"
2026,2026RMUL,RMUL,587,华北站,H组,3,中国人民警察大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/6667fef5-8c2c-4dd6-9973-618e3254db2d,无畏先锋,3,1/0/2,3,-392,6346,4270,"{""全队总伤害血量"": 6346, ""全队机器人总剩余血量"": 4270, ""总净胜胜利点"": -392, ""排名"": 3, ""积分"": 3, ""胜/平/负"": ""1/0/2""}"
2026,2026RMUL,RMUL,587,华北站,H组,4,防灾科技学院,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525674573314-logo_blue_800x800.png,思玄,4,0/0/3,0,-822,5109,3805,"{""全队总伤害血量"": 5109, ""全队机器人总剩余血量"": 3805, ""总净胜胜利点"": -822, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
2026,2026RMUL,RMUL,588,上海站,A组,1,厦门大学嘉庚学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/74fa4796-2b58-4d72-8b60-2150168b72fe,TCR,1,1/2/0,5,383,11084,5347,"{""全队总伤害血量"": 11084, ""全队机器人总剩余血量"": 5347, ""总净胜胜利点"": 383, ""排名"": 1, ""积分"": 5, ""胜/平/负"": ""1/2/0""}"
2026,2026RMUL,RMUL,588,上海站,A组,2,西浦创业家学院（太仓）,https://rm-static.djicdn.com/documents/71710/14a6ecf1556731730343354687189742.png,OmniX,2,1/2/0,5,76,12213,3862,"{""全队总伤害血量"": 12213, ""全队机器人总剩余血量"": 3862, ""总净胜胜利点"": 76, ""排名"": 2, ""积分"": 5, ""胜/平/负"": ""1/2/0""}"
2026,2026RMUL,RMUL,588,上海站,A组,3,北师香港浸会大学,https://hz-rm-bbs-web-prod.oss-cn-hangzhou.aliyuncs.com/9e68223c1e3b457e86f666c13b8e93e01762142000467/未标题-1.png,Navigator Alpha,3,1/1/1,4,289,7076,3232,"{""全队总伤害血量"": 7076, ""全队机器人总剩余血量"": 3232, ""总净胜胜利点"": 289, ""排名"": 3, ""积分"": 4, ""胜/平/负"": ""1/1/1""}"
2026,2026RMUL,RMUL,588,上海站,A组,4,杭州电子科技大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/e8350b30-12fc-4a44-a049-638d5f14d72b,PHOENIX,4,0/1/2,1,-748,6544,4090,"{""全队总伤害血量"": 6544, ""全队机器人总剩余血量"": 4090, ""总净胜胜利点"": -748, ""排名"": 4, ""积分"": 1, ""胜/平/负"": ""0/1/2""}"
2026,2026RMUL,RMUL,588,上海站,B组,1,浙江工业大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525679170298-logo_blue_800x800.png,Deus,1,1/2/0,5,598,8888,4035,"{""全队总伤害血量"": 8888, ""全队机器人总剩余血量"": 4035, ""总净胜胜利点"": 598, ""排名"": 1, ""积分"": 5, ""胜/平/负"": ""1/2/0""}"
2026,2026RMUL,RMUL,588,上海站,B组,2,华东交通大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/ba0621cb-d638-4b2c-862c-bd9ab0978376,RealSteel,2,1/2/0,5,39,9819,2470,"{""全队总伤害血量"": 9819, ""全队机器人总剩余血量"": 2470, ""总净胜胜利点"": 39, ""排名"": 2, ""积分"": 5, ""胜/平/负"": ""1/2/0""}"
2026,2026RMUL,RMUL,588,上海站,B组,3,东华大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/951ba744-0a29-48c8-8ddd-cfd2f1ab959f,DIODE,3,1/1/1,4,118,7530,4698,"{""全队总伤害血量"": 7530, ""全队机器人总剩余血量"": 4698, ""总净胜胜利点"": 118, ""排名"": 3, ""积分"": 4, ""胜/平/负"": ""1/1/1""}"
2026,2026RMUL,RMUL,588,上海站,B组,4,浙江理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/0c0fed2e-4c34-47ec-97f6-4b1460e10007,钱塘蛟,4,0/1/2,1,-755,4495,2528,"{""全队总伤害血量"": 4495, ""全队机器人总剩余血量"": 2528, ""总净胜胜利点"": -755, ""排名"": 4, ""积分"": 1, ""胜/平/负"": ""0/1/2""}"
2026,2026RMUL,RMUL,588,上海站,C组,1,上海交通大学,https://hz-rm-bbs-web-prod.oss-cn-hangzhou.aliyuncs.com/60fb7f8b8fed42bebc4af6ba742c217c1761746244661/bf828c7a-f2a9-43fc-ac10-9cdf8eba3226.png,交龙,1,3/0/0,9,889,12178,5644,"{""全队总伤害血量"": 12178, ""全队机器人总剩余血量"": 5644, ""总净胜胜利点"": 889, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
2026,2026RMUL,RMUL,588,上海站,C组,2,上海电力大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/f77f1a86-346f-4206-9822-348e4916c720,灵晔Lightning,2,1/1/1,4,31,7583,3171,"{""全队总伤害血量"": 7583, ""全队机器人总剩余血量"": 3171, ""总净胜胜利点"": 31, ""排名"": 2, ""积分"": 4, ""胜/平/负"": ""1/1/1""}"
2026,2026RMUL,RMUL,588,上海站,C组,3,豫章师范学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/d84bb2ec-ee24-4b17-a74d-71ed53072149,YZ Control,3,0/2/1,2,-316,4412,3657,"{""全队总伤害血量"": 4412, ""全队机器人总剩余血量"": 3657, ""总净胜胜利点"": -316, ""排名"": 3, ""积分"": 2, ""胜/平/负"": ""0/2/1""}"
2026,2026RMUL,RMUL,588,上海站,C组,4,苏州工学院,https://hz-rm-bbs-web-prod.oss-cn-hangzhou.aliyuncs.com/1ac5609933c9488c8b7265fc6117b2ed1772524537942/资源 3.png,Restar,4,0/1/2,1,-604,2777,3900,"{""全队总伤害血量"": 2777, ""全队机器人总剩余血量"": 3900, ""总净胜胜利点"": -604, ""排名"": 4, ""积分"": 1, ""胜/平/负"": ""0/1/2""}"
2026,2026RMUL,RMUL,588,上海站,D组,1,华东理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/bbd1ecfe-4c6a-4b6d-927f-c13e4782d613,起源,1,3/0/0,9,1062,22242,5836,"{""全队总伤害血量"": 22242, ""全队机器人总剩余血量"": 5836, ""总净胜胜利点"": 1062, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
2026,2026RMUL,RMUL,588,上海站,D组,2,上海大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525676429368-logo_blue_800x800.png,SRM,2,2/0/1,6,369,11843,3652,"{""全队总伤害血量"": 11843, ""全队机器人总剩余血量"": 3652, ""总净胜胜利点"": 369, ""排名"": 2, ""积分"": 6, ""胜/平/负"": ""2/0/1""}"
2026,2026RMUL,RMUL,588,上海站,D组,3,闽江学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/a320ccb5-8859-42dc-a80d-f30cd5983a24,赤源机甲,3,1/0/2,3,-233,6185,4341,"{""全队总伤害血量"": 6185, ""全队机器人总剩余血量"": 4341, ""总净胜胜利点"": -233, ""排名"": 3, ""积分"": 3, ""胜/平/负"": ""1/0/2""}"
2026,2026RMUL,RMUL,588,上海站,D组,4,浙大城市学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/4f016c2c-f447-4c59-b36d-ea7090119ecc,RoboWisdom,4,0/0/3,0,-1198,1928,1503,"{""全队总伤害血量"": 1928, ""全队机器人总剩余血量"": 1503, ""总净胜胜利点"": -1198, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
2026,2026RMUL,RMUL,588,上海站,E组,1,同济大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525665507590-logo_blue_800x800.png,SuperPower,1,3/0/0,9,1036,15824,5828,"{""全队总伤害血量"": 15824, ""全队机器人总剩余血量"": 5828, ""总净胜胜利点"": 1036, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
2026,2026RMUL,RMUL,588,上海站,E组,2,西藏农牧大学,https://hz-rm-bbs-web-prod.oss-cn-hangzhou.aliyuncs.com/6665fb1f0ed24eec98ddfe91aea011ec1762765166344/be2610d9228cec48d0f11fe10a3bc6d3.png,雪域雄鹰,2,2/0/1,6,195,5461,4715,"{""全队总伤害血量"": 5461, ""全队机器人总剩余血量"": 4715, ""总净胜胜利点"": 195, ""排名"": 2, ""积分"": 6, ""胜/平/负"": ""2/0/1""}"
2026,2026RMUL,RMUL,588,上海站,E组,3,上海理工大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525679119524-logo_blue_800x800.png,RoboVigor,3,0/1/2,1,-346,4763,1352,"{""全队总伤害血量"": 4763, ""全队机器人总剩余血量"": 1352, ""总净胜胜利点"": -346, ""排名"": 3, ""积分"": 1, ""胜/平/负"": ""0/1/2""}"
2026,2026RMUL,RMUL,588,上海站,E组,4,浙江大学伊利诺伊大学厄巴纳香槟校区联合学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/143881ee-67e2-49fe-897c-f2c55450fbee,Meta ,4,0/1/2,1,-885,3483,4121,"{""全队总伤害血量"": 3483, ""全队机器人总剩余血量"": 4121, ""总净胜胜利点"": -885, ""排名"": 4, ""积分"": 1, ""胜/平/负"": ""0/1/2""}"
2026,2026RMUL,RMUL,588,上海站,F组,1,上海科技大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/2b477b2a-e4af-4632-9716-362ce888bc6c,Magician,1,2/1/0,7,591,12863,5281,"{""全队总伤害血量"": 12863, ""全队机器人总剩余血量"": 5281, ""总净胜胜利点"": 591, ""排名"": 1, ""积分"": 7, ""胜/平/负"": ""2/1/0""}"
2026,2026RMUL,RMUL,588,上海站,F组,2,台州学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/fe2e62a9-68c4-4d90-bd8f-e3cd9409e4bc,星驰,2,2/0/1,6,677,5052,3737,"{""全队总伤害血量"": 5052, ""全队机器人总剩余血量"": 3737, ""总净胜胜利点"": 677, ""排名"": 2, ""积分"": 6, ""胜/平/负"": ""2/0/1""}"
2026,2026RMUL,RMUL,588,上海站,F组,3,新乡学院,https://hz-rm-bbs-web-prod.oss-cn-hangzhou.aliyuncs.com/d855351d73a940a89b90be7c6094037e1772773425046/微信图片_20251105190044_30_241.png,电创,3,1/1/1,4,-90,6815,4480,"{""全队总伤害血量"": 6815, ""全队机器人总剩余血量"": 4480, ""总净胜胜利点"": -90, ""排名"": 3, ""积分"": 4, ""胜/平/负"": ""1/1/1""}"
2026,2026RMUL,RMUL,588,上海站,F组,4,宁波工程学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/d2aac8c4-b7af-4a5f-9cca-911beea0bb71,New Legends,4,0/0/3,0,-1178,2417,3019,"{""全队总伤害血量"": 2417, ""全队机器人总剩余血量"": 3019, ""总净胜胜利点"": -1178, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
2026,2026RMUL,RMUL,588,上海站,G组,1,武汉工程大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/a413c7fa-e03f-4b01-922a-fc05d46aba6f,Nautilus,1,2/1/0,7,770,7704,5054,"{""全队总伤害血量"": 7704, ""全队机器人总剩余血量"": 5054, ""总净胜胜利点"": 770, ""排名"": 1, ""积分"": 7, ""胜/平/负"": ""2/1/0""}"
2026,2026RMUL,RMUL,588,上海站,G组,2,复旦大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/3719dffa-2fca-488c-9492-94699b7e2a78,星云EGA,2,2/1/0,7,736,11667,5268,"{""全队总伤害血量"": 11667, ""全队机器人总剩余血量"": 5268, ""总净胜胜利点"": 736, ""排名"": 2, ""积分"": 7, ""胜/平/负"": ""2/1/0""}"
2026,2026RMUL,RMUL,588,上海站,G组,3,集美大学诚毅学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/265003dd-8cfd-4f4d-8e67-b2371a86b815,潜渊,3,1/0/2,3,-434,10898,3915,"{""全队总伤害血量"": 10898, ""全队机器人总剩余血量"": 3915, ""总净胜胜利点"": -434, ""排名"": 3, ""积分"": 3, ""胜/平/负"": ""1/0/2""}"
2026,2026RMUL,RMUL,588,上海站,G组,4,江苏航空职业技术学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/6f30ddfe-718e-4d07-811b-646985b84ede,飞凡创新,4,0/0/3,0,-1072,710,3828,"{""全队总伤害血量"": 710, ""全队机器人总剩余血量"": 3828, ""总净胜胜利点"": -1072, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
2026,2026RMUL,RMUL,588,上海站,H组,1,南京航空航天大学金城学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/37ffc1d5-bfaa-472a-8584-2158ca7aa8d5,Born of Fire,1,2/0/0,6,642,10930,3358,"{""全队总伤害血量"": 10930, ""全队机器人总剩余血量"": 3358, ""总净胜胜利点"": 642, ""排名"": 1, ""积分"": 6, ""胜/平/负"": ""2/0/0""}"
2026,2026RMUL,RMUL,588,上海站,H组,2,上海电机学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/bec216ef-e021-41a3-b01e-adc68c7cbbe8,拾荒,2,1/0/1,3,113,6020,3440,"{""全队总伤害血量"": 6020, ""全队机器人总剩余血量"": 3440, ""总净胜胜利点"": 113, ""排名"": 2, ""积分"": 3, ""胜/平/负"": ""1/0/1""}"
2026,2026RMUL,RMUL,588,上海站,H组,3,宁波诺丁汉大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/fac211ba-fd60-4ca8-9a90-65d5f1f3cd9a,AIM,3,0/0/2,0,-755,2680,2338,"{""全队总伤害血量"": 2680, ""全队机器人总剩余血量"": 2338, ""总净胜胜利点"": -755, ""排名"": 3, ""积分"": 0, ""胜/平/负"": ""0/0/2""}"
2026,2026RMUL,RMUL,589,四川站,A组,1,贵州师范大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/4b39a5c1-ed51-489a-a1e9-c97337ee0a7a,CEC,1,3/0/0,9,892,16010,5482,"{""全队总伤害血量"": 16010, ""全队机器人总剩余血量"": 5482, ""总净胜胜利点"": 892, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
