season,event_code,league,zone_id,zone_name,team_id,team_name,college_name,college_logo,robot_id,robot_type,robot_number,eaSmallHitRate,eagHurt,eaKDA,eagKdaScore,matchLargeEnergyActRoundsAvg,gkDamage,gKillCount,eaBigHitRate,eaSnipeCnt,etDartOutpostCnt,etDartFixedCnt,etDartRDFixCnt,etDartRDMoveCnt,eaRadarMarkerTime,eaRadarDebuffDmg,eaExchangeEcon,avgMineTime,avgMineDiff,avgShootNum
2025,2025RMUC,RMUC,565,南部赛区,2757,RCIA,深圳职业技术大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/c4e80f93-0bbb-49b4-b391-0b6671351c1b,22320,Sapper,2,0.0,0.0,0.0/1.7142857142857142/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,481.71,28.2,2.6,0.0
2025,2025RMUC,RMUC,565,南部赛区,2757,RCIA,深圳职业技术大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/c4e80f93-0bbb-49b4-b391-0b6671351c1b,22321,Airplane,6,3.4,177.0,0.0/0.0/0.14285714285714285,0.1,,125.7,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,441
2025,2025RMUC,RMUC,565,南部赛区,2757,RCIA,深圳职业技术大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/c4e80f93-0bbb-49b4-b391-0b6671351c1b,22322,Guard,7,2.1,19.3,0.0/0.5714285714285714/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,2757,RCIA,深圳职业技术大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/c4e80f93-0bbb-49b4-b391-0b6671351c1b,22324,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,2757,RCIA,深圳职业技术大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/c4e80f93-0bbb-49b4-b391-0b6671351c1b,22927,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,72.3,14.4,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,159,ARTINX,南方科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525665910623-logo_orange_800x800.png,1265,Infantry,3,21.6,497.1,1.1/1.5/0.6,1.0,0.0,22.1,0.9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,159,ARTINX,南方科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525665910623-logo_orange_800x800.png,1268,Hero,1,33.3,0.0,0.1/0.75/0.05,0.1,,3584.3,0.1,33.3,5.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,159,ARTINX,南方科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525665910623-logo_orange_800x800.png,1269,Sapper,2,0.0,0.0,0.0/0.55/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,699.9,8.4,2.6,0.0
2025,2025RMUC,RMUC,565,南部赛区,159,ARTINX,南方科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525665910623-logo_orange_800x800.png,1270,Airplane,6,3.4,363.4,0.45/0.05/0.8,1.3,,165.1,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,783
2025,2025RMUC,RMUC,565,南部赛区,159,ARTINX,南方科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525665910623-logo_orange_800x800.png,1271,Guard,7,4.8,172.9,0.25/0.1/0.4,0.7,,4.5,0.3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,159,ARTINX,南方科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525665910623-logo_orange_800x800.png,21781,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,281.3,0.0,0,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,159,ARTINX,南方科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525665910623-logo_orange_800x800.png,22872,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,279.6,68.1,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,694,PIP,北京工业大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/8e9cca8d-1cf4-4ff2-adb9-1dab9e3062ef,5546,Infantry,3,17.2,336.8,0.7/0.8/0.8,1.3,0.0,30.8,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,694,PIP,北京工业大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/8e9cca8d-1cf4-4ff2-adb9-1dab9e3062ef,5549,Hero,1,22.9,0.0,0.16666666666666666/2.1666666666666665/0.0,0.0,,891.7,0.2,22.9,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,694,PIP,北京工业大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/8e9cca8d-1cf4-4ff2-adb9-1dab9e3062ef,5550,Sapper,2,0.0,0.0,0.0/0.16666666666666666/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,382.33,45.6,3.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,694,PIP,北京工业大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/8e9cca8d-1cf4-4ff2-adb9-1dab9e3062ef,5551,Airplane,6,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
